ID	D_4HR_REP1	D_4HR_REP2	D_4HR_REP3	D_6HR_REP1	D_6HR_REP2	D_6HR_REP3	D_8HR_REP1	D_8HR_REP2	D_8HR_REP3
YGL072C	65.2044068551	120.3617699896	224.0995412298	164.4503311858	214.1422119866	384.2221529205	307.3004213404	285.6521442067	521.8563986481
YNL159C	2105.7187860839	1452.5851967238	1631.7247845792	1408.6706940582	1114.1055169878	1441.8371383115	2063.0741828527	1859.0060178532	1871.9056793064
YCL055W	701.906262028	1116.2317573008	1200.3331677119	794.2408852323	900.9066627632	713.5554268524	1095.9581432959	1169.8135429418	1261.9436549126
YML053C	2817.8531903636	3067.5763433651	2262.0047442879	2280.6188786419	1941.4302743106	1967.9671247148	3408.7139184877	3299.7356816894	2351.7424718295
YDR140W	2523.7941006251	1619.1131250656	1704.5571354789	1364.3956048928	1154.6699007562	1629.2625787605	2079.4795438878	1927.0184331405	2067.0935271124
YMR205C	16394.4335118114	22530.7340672312	19147.9051759507	15418.5739085365	16824.7856862634	14508.067843901	25234.2461872784	26065.7581588621	17215.8392707244
YCR101C	158.5362049025	200.328151421	194.6864764434	157.2217451996	185.841479125	176.7154152805	266.0869533741	247.1117755439	245.3402809229
YOR156C	2256.5838842975	1614.9911466413	2014.0946268025	1154.7666112933	965.998348345	1348.124418087	1685.7508790455	1627.7638058763	1770.2453419074
YPR169W	6534.5043811018	6676.7806516833	6435.8586996923	5304.8785406129	5281.8601097499	5146.1670934719	7654.9015112792	8354.1916777914	7074.2040118031
YDR173C	1543.1709622363	846.6543683515	850.1776345404	692.1371081774	586.7685279986	730.9592177512	1025.935260829	1015.6520682905	913.5875654254
YHL001W	6014.1476440428	6499.5355794384	7312.6481547537	4135.6547573471	4988.4758457505	4298.7363520131	6617.7625892555	6286.6142530571	6853.262211856
YML128C	9998.0090511086	5327.2449155671	2970.7195434271	4881.1026871726	5839.3845471248	6450.1126577388	8585.2055211963	6736.6297342082	9950.5138246113
YPL137C	3021.1375176176	2894.4532495444	3308.2694774044	3304.3673689357	2830.0732861671	2204.9264315682	4082.9342439545	4016.1331227157	4182.9840161763
YNL094W	6074.237979772	3765.8394884417	4098.2203602393	3592.6072351349	3273.4514343333	4134.0697150472	5479.3905857225	5164.4094008165	5549.2989508185
YIL100C-A	26.8488734109	33.8002230793	22.409954123	56.9251146412	43.3944570546	68.2764104493	86.028112745	80.48135809	78.6173275885
YDR212W	3836.8318621965	6435.2327160193	6301.3989749544	4885.620553414	5220.5418552162	4704.3785552707	7341.9992593415	7543.7103956176	6930.5240682792
YDL010W	1944.6255456184	1798.8313843651	1345.9978695113	1699.6212800022	1435.7905138488	1299.9293048286	2374.7760425196	2337.3600053739	1820.3977750242
YLR091W	1082.9045609065	891.171735334	924.4106075728	635.2119935362	629.2196272912	722.9266988748	980.7204852933	954.4408945319	988.138479518
YDR524W-C	2.5570355629	3.2975827394	0	6.3250127379	2.8300732862	1.3387531461	4.4014383265	11.3354025479	0
YBR171W	11148.6750544331	5947.190470582	6316.805818414	4838.6347445038	3793.241561226	4466.0804952712	6433.3023102999	6279.8130115284	6591.6562769493
YBR114W	2234.8490820125	1908.4760104515	1910.4485889837	2307.7260760901	2184.816576921	1498.0647704462	3177.8384717254	3105.9002981206	2564.5514447847
YDR027C	3770.34893756	2671.0420189473	3274.6545462199	1929.1288850636	1887.6588818735	2275.8803483097	2932.5583177129	2949.4717429597	3112.1617955738
YIR025W	1272.1251925643	967.0161383411	990.239847809	883.6946368113	803.7408132715	909.0133861778	1311.2284905369	1240.0930387386	1279.5647800617
YOR034C-A	5.1140711259	34.6246187641	22.409954123	32.5286369378	35.8475949581	18.7425440449	47.6155600775	55.5434724846	25.7539521411
YNL195C	129.1302959286	166.5279283418	67.2298623689	106.6216432963	253.763237993	223.5717753928	285.6933604649	201.7701653524	375.4655127935
YML031W	2920.1346128813	3600.1359557848	3423.1204922847	3227.5636428324	3162.1352184107	2898.4005612296	4677.9286795445	4731.3970234873	4325.3084885349
YCR020C	117.6236358954	164.0547412872	151.2671903301	246.6754967786	217.9156430349	200.8129719097	347.7136277927	338.9285361818	296.848185205
YCR030C	2670.8236454943	2258.8441765171	2168.163061398	2145.9864646492	2090.4808007154	2467.3220481969	3488.3399391214	3406.2884656395	3011.8569293402
YDL186W	8.9496244703	7.4195611637	9.8043549288	10.8428789793	3.7734310482	5.3550125843	6.4020921113	10.2018622931	14.9101828185
YJL014W	15568.5110249807	12441.7796759112	13866.1591135917	9017.6610177681	8759.0768206872	9722.0253467204	13093.0786290355	13408.6476738934	14227.0253511947
YJR115W	1543.1709622363	946.4062462196	610.6712498511	712.9192928877	770.7232915995	1384.2707530307	1462.8780474223	1141.475036572	1642.8310523674
YBR106W	2796.1183880786	7545.693703526	7423.2973032359	4807.0096808142	7117.6343147102	5172.9421563932	8349.5285053506	9414.0518160187	7578.439285302
YHR102W	4206.3235010418	3191.2356960941	4264.894394029	2973.6595600676	2866.8642388873	3790.0101565086	4413.8423799551	4806.2106803033	5058.6183889728
YBR210W	1278.5177814717	1459.1803622027	1697.5540248155	1412.2849870513	1258.4392545823	1490.0322515698	2045.8685603037	2002.9656302113	2119.9569025599
YJR053W	630.3092662655	616.6479722755	689.1060892815	539.4332292192	503.7530449377	532.8237521337	807.8639982893	832.0185470148	694.0012366436
YOL123W	9415.0049427575	10778.1491838632	10860.4240168474	8386.063317225	7500.6375661049	6253.3159452673	11432.5359876781	11633.5236348946	9801.4119964261
YNL158W	2210.5572441645	1403.945851317	1266.1624079482	1404.1528278168	1166.9335516629	1112.5038643796	1879.414165411	1786.4594415467	1804.1321210404
YOR124C	3380.4010142111	3279.4460343742	3148.5985542782	2939.3237766332	2971.5769504755	2860.9154731398	4601.9038357233	4372.0647627193	4048.7923708097
YPL245W	1039.4349563365	1323.9794698856	1351.600358042	905.3803947699	874.4926454256	775.1380715713	1265.2134534873	1227.624095936	1308.0296745334
YER145C	2586.4414719172	4104.6661149193	3500.1547095824	4837.7311712555	5096.9619883869	4183.6035814516	7179.1460412614	7421.2880481005	6381.5582463247
YLR138W	6126.6572088123	4351.9848203774	3813.8940673041	3823.9219866928	3435.7089694069	3503.5169832508	5519.8037921748	5680.1702167453	4810.5671657193
YOR265W	2257.862402079	2514.4068388238	3560.3814612879	1788.171458333	1794.2664634299	2539.6147180844	2637.6619498381	2804.3785903468	3665.1940310242
YEL037C	7423.0742392246	10574.5234497027	13532.8110460124	7749.9477504405	7850.6232958275	10129.006303124	12254.8046932177	11938.4459634327	14096.900119324
YJL099W	1162.1726633578	1427.853326178	1250.7555644886	1174.6452227554	1123.5390946083	1115.1813706717	1800.5884062912	1738.8507508456	1541.1707149684
YEL008C-A	63.9258890736	56.8833022554	92.4410607573	47.8893821585	47.1678881028	97.7289796627	85.2278512311	60.0776335038	140.9690011932
YKL154W	1897.320387704	2412.1817739012	2236.7935458996	1838.7715602363	1805.5867565746	1546.2598837045	2561.23697526	2704.6270479254	2477.8012902043
YDL204W	4759.9217004191	2575.4121195035	2025.299603864	2840.8342925714	2488.5777763029	3868.9965921264	4593.5010898273	3694.2076903558	5425.9510747744
YLL015W	2027.7292014141	2310.7811046633	1801.2000626342	1956.2360825118	2224.4376029273	1922.4495177486	3212.2497168235	3394.9530630916	2503.5552423453
YGR109C	309.4013031161	338.0022307927	407.5810406116	235.8326177993	206.5953498902	179.3929215726	260.0849920198	300.388167519	376.8209839589
YBR209W	0	1.6487913697	1.4006221327	2.7107197448	1.8867155241	2.6775062921	2.4007845417	2.2670805096	6.7773558266
YKR096W	3829.1607555077	2271.21011179	2620.5640102556	2354.7118850004	2010.2953909407	2133.9725148268	3239.8587390533	3235.1238871664	3231.443258122
YOL031C	1691.479024887	2321.4982485665	1941.2622759028	1884.8537958982	1783.8895280473	1502.0810298844	2730.4922854513	2640.0152534025	2355.8088853255
YGL166W	2122.339517243	1726.2845640974	1605.1129640582	1715.8855984711	1585.7843980156	1874.2544044903	2793.312814293	2619.6115288163	2319.2111638619
YOL136C	7957.4946718797	7309.0921419712	6451.2655431518	3668.5073879898	3589.4762846219	2441.8857384217	5245.3140929047	4742.7324260352	4528.6291633328
YKL196C	8273.2885639033	8271.9863018879	9836.569237854	6813.8458652293	6355.4012429692	8031.1801232409	10154.9184807253	9558.0114283768	12035.2284768728
YLR084C	3024.973070962	2319.0250615119	2869.8747498737	2721.5626237993	2265.0019866957	2038.9210414562	3344.2928666181	3382.484120289	3807.5185033828
YNL058C	2990.4530908623	2667.7444362078	1993.0852948122	2006.8361844151	1962.1841450759	1906.3844799959	3211.4494553095	3044.689124362	2544.2193773049
YBR208C	1635.2242425023	1540.7955350038	1233.9480988964	2742.3448085096	2884.7880363663	4354.9639841478	4583.8979516604	4350.5274978784	6033.2021568376
YDR143C	3859.845182263	4304.1698706555	4886.7706209415	2817.3413881163	2561.2163239812	2980.0645031396	4154.9577802061	4196.3660232271	4187.0504296723
YNL007C	16200.0988090277	18669.2646793457	18412.5785562905	11698.5628453951	13030.6007672753	16804.0294894016	22814.255369223	22178.8486251922	17335.1207332725
YGR006W	755.6040088498	658.6921522034	708.7147991391	603.5869298466	517.9034113686	512.7424549427	836.273282033	850.1551910914	767.1966795709
YDL020C	9570.984112097	6175.5480752883	6980.7007093072	7503.2722536619	6524.2622823772	8921.4509653738	11885.8841353065	11155.1696473738	11407.6453273299
YPR189W	3682.1312106384	2619.9294864859	2752.222490728	2514.6443499447	2396.1287156215	2448.579504152	3649.1925034168	3925.4499023327	3474.0725967142
YDL094C	1.2785177815	18.9611007518	9.8043549288	12.6500254758	11.3202931447	12.0487783146	14.8048380073	17.0031038218	23.0430098104
YGR023W	2771.8265502306	2464.9430977322	1354.4016023074	2119.7828404493	1730.1181356102	2755.1539746007	3829.6514748028	3400.6207643656	2686.5438496635
YGL091C	1724.7204872053	1638.0742258174	1514.0725254336	1457.4636494649	1460.3178156622	1548.9373899966	2337.9640128799	2169.5960476652	2194.5078166525
YFR029W	1688.9219893241	1475.6682758999	1903.4454783203	1384.2742163548	1295.2302073025	1484.6772389855	1991.0506466011	1991.6302276634	2275.8360865716
YHR021C	7140.5218095193	13324.7074543965	12929.1429068247	8140.2913936946	11805.179034365	8182.4592287462	14904.0704350075	14945.7282593867	12447.29171113
YNL281W	5511.6901559244	5913.3902475027	8087.1921941291	3879.9435280858	4258.3169379194	5650.8770295383	6424.4994336469	6227.6701598081	8092.1628569581
YLR057W	4873.7097829701	2183.8241691949	2193.3742597863	2240.8616557179	1985.7680891272	2117.907477074	3321.4854134718	3218.1207833446	3013.2124005055
YER189W	46.026640133	36.2734101339	42.0186639806	24.3964777034	18.8671552411	40.1625943819	34.411245098	41.9409894272	48.7969619515
YOL133W	1213.3133746166	1402.2970599473	1245.1530759579	1181.8738087415	1176.3671292835	1030.8399224697	1733.7665698799	1701.4439224376	1674.0068891697
YBR231C	1717.0493805165	1253.9058366725	2025.299603864	1014.712757811	1153.7265429941	1433.8046194351	1513.6946535554	1605.0930007806	2311.0783368699
YNL028W	3.8355533444	1.6487913697	2.8012442654	0	0	1.3387531461	1.2003922709	0	0
YDR170C	7497.2282705499	4405.5705398933	5806.9793621163	4765.4453113937	4007.3837732126	4996.2267411127	6851.8390820733	7056.2880860586	6876.3052216664
YIL149C	10549.0502149228	5511.0851532909	7267.8282465078	6609.6383111196	4635.6600427417	6487.5977458286	8831.2859367228	8512.8873134618	9430.0128971286
YAL026C	2075.0343593285	2561.3973928609	2246.5979008284	2425.1905983657	2457.4469701551	1997.4196939282	3566.7655674843	3787.1579912485	3037.6108814813
YJR003C	3541.4942546766	2624.0514649102	2494.5080183138	2191.1651270629	1844.2644248189	1741.7178430299	3024.9885225692	3027.6860205401	2674.3446091756
YOR208W	2062.2491815138	1727.1089597823	1423.032086809	1188.1988214795	1047.1271158818	1278.5092544916	1901.4213570435	1784.1923610371	1617.0771002263
YJR064W	17869.8430316297	10434.3761832764	11164.3590196403	8285.7666866666	7235.5540349672	8116.8603245891	11312.896891349	11775.2161667432	12634.3467319441
YML048W	18226.5494926603	11778.1411495987	12675.6303008085	9515.5298775667	9642.0596859713	11805.1252419968	15000.9020781902	14844.8431767105	16947.4559799911
YBR059C	5983.4632172875	4272.8428346308	4229.8788407118	3441.7105026732	3374.3907148732	3921.2079648229	5370.1548890742	5633.695066299	5230.7632269684
YMR158C-A	52.4192290403	85.7371512255	30.8136869191	86.7430318342	93.3924184435	40.1625943819	138.4452419059	141.6925318486	52.8633754475
YDR257C	1472.8524842554	1704.0258806062	1295.5754727346	1353.5527259135	1372.585543791	1061.6312448292	2001.0539155249	2098.1830116136	1636.0536965408
YGR209C	2587.7199896987	5174.7317138679	4201.8663980581	3563.6928911901	5823.3474651698	4799.4300286412	7053.104852821	7277.3284357423	7152.8213393916
YDL033C	815.6943445789	1197.0225344171	1068.6746872394	1109.5879488797	1046.1837581198	1054.9374790988	1720.9623856574	1683.307278361	1455.7760315533
YEL008W	10.2281422518	13.1903309578	16.8074655922	10.8428789793	12.2636509067	20.081297191	18.4060148199	26.0714258601	20.3320674798
YER093C	3005.7953042399	1699.079506497	2114.9394203559	1878.5287831603	1572.5773893469	1848.8180947151	2646.864957248	2660.4189779887	2724.4970422924
YGR146C	4353.3530459111	3159.0842643846	2956.7133221002	2165.8650761112	2271.6054910301	2677.506292129	3905.2761878671	3261.1953130266	3615.0415979074
YOR219C	3567.064610306	2804.5941198946	2182.1692827248	2290.558184373	2242.3614004064	2286.5903734782	3764.8302921764	3809.8287963442	2762.4502349214
YLR280C	0	0.8243956849	2.8012442654	2.7107197448	2.8300732862	1.3387531461	2.4007845417	3.4006207644	5.4218846613
YDL096C	0	3.2975827394	4.2018663981	2.7107197448	9.4335776206	1.3387531461	5.2016998404	6.8012415287	9.4882981572
YHR080C	3256.3847894084	2131.8872410487	2173.7655499287	2090.8684965045	1871.6217999185	2089.7936610067	3078.205913244	3024.2853997758	3079.6304876062
YPR097W	4049.0658139208	3150.0159118511	2945.5083450387	2960.1059613435	2814.9795619742	2638.6824508931	4361.8253815511	4426.4746949492	3982.374283709
YDR038C	428.303456793	474.8519144795	431.3916168673	523.1689107503	492.4327517931	384.2221529205	781.4553683304	770.8073732562	572.0088317649
YBL047C	8301.4159550956	7797.1343874084	8456.9564371582	7327.0754702486	6930.8494778232	8143.6353875104	11370.9158511072	11546.2410352759	11091.8205458104
YML057C-A	17.8992489406	9.8927482183	5.6024885307	3.6142929931	8.4902198585	5.3550125843	4.4014383265	10.2018622931	13.5547116532
YNR065C	1309.202208227	1357.7796929649	1613.5166968543	1356.2634456583	1241.4588148653	1419.0783348284	1880.6145576819	2052.841401422	2176.8866915033
YMR186W	64213.5555744152	75409.1220855385	94256.2670412388	39774.3908157447	43044.4713248394	49714.5980791052	66033.9789508085	67766.4370520222	67826.4216414281
YGL033W	58.8118179477	79.1419857466	50.4223967767	36.1429299309	54.7147501992	45.5176069662	79.2258898768	65.7453347777	59.6407312741
YEL077W-A	0	2.4731870546	1.4006221327	0.9035732483	1.8867155241	2.6775062921	6.0019613543	0	1.3554711653
YJR108W	31.9629445368	122.8349570442	121.8541255437	100.2966305583	114.1462892087	160.6503775277	186.8610634973	202.9037056071	180.2776649875
YDL160C	2576.2133296654	2491.3237596477	2682.1913840937	2019.4862098909	2042.3695548506	2200.91017213	3252.2627925188	3261.1953130266	3025.4116409934
YPL017C	324.7435164938	263.8066191553	273.1213158738	414.7401209575	449.9816525006	582.3576185381	771.0519686496	703.9284982237	723.8216022807
YOR226C	2410.0060180741	3750.1759704294	2669.5857848996	2242.6688022145	2351.7909008049	1808.6555003331	3145.8280111692	3544.5803767237	3091.829728094
YOR357C	1016.42163627	1235.7691316055	1298.376717	790.6265922392	1038.6368960233	1065.6475042673	1415.6626181018	1425.993640524	1577.768436432
YBR157C	2402.3349113853	2334.6885795243	2542.1291708251	2284.233171635	2169.7228527281	2040.2597946023	3231.0558624003	3049.2232853811	3648.9283770404
YCR106W	778.6173289163	677.6532529551	614.8731162492	660.5120444878	730.1589078311	610.4714346054	1023.1343455303	1157.3446001391	878.3453151271
YNR019W	3200.1300070236	3461.6374807283	3990.3724560225	2455.912088807	2450.8434658207	2860.9154731398	3860.8616738452	4047.8722498498	3959.3312738986
YDL123W	534.4204326552	965.3673469714	1194.7306791812	1049.9521144936	1084.8614263641	1365.5282089858	1822.1954671667	1690.1085198897	1838.0189001734
YNR077C	0	0	0	1.8071464965	0	0	1.6005230278	1.1335402548	0
YJR059W	8172.285659167	6353.6175432181	5420.4076534949	3827.5362796859	4279.0708086846	5155.5383654944	7264.7740232495	6890.7912088594	6126.7296672447
YDR217C	3480.1254011659	2516.8800258784	2512.7161060387	2414.3477193864	2175.3829993004	2033.566028872	3353.896004785	3537.779135195	3246.3534409405
YNR051C	13285.0782672722	15853.129019863	17855.1309474815	11910.9025587393	10425.9899862396	13295.1574935665	17466.1076717813	17838.522989607	19255.8233745304
YJL159W	35963.4266750169	48789.3854214005	47256.9907568265	41895.9808026905	42842.5927637595	50887.3458350577	70134.5189480689	75403.0977485325	62163.2631127228
YIL142C-A	0	0	2.8012442654	3.6142929931	0.9433577621	0	1.6005230278	5.6677012739	0
YNL097C	1816.7737674713	1963.7105213372	2236.7935458996	1620.1068341541	1371.642186029	1767.1541528051	2476.4092547858	2404.2388804065	2411.3832031036
YGL179C	1959.9677589961	1746.0700605341	1148.5101488025	1653.5390443402	1341.4547376432	1318.6718488735	2681.676333103	2446.1798698336	1484.240926025
YOR260W	11864.6450120572	9047.7426413415	11080.3216916791	6460.5487251545	6000.6987244363	6890.562442794	9549.1205146975	9652.0952695243	10485.9249349125
YDR411C	2128.7321061504	2468.2406804717	3011.337585275	2310.436795835	2230.0977494997	2830.1241507804	3722.8165626962	3632.9965165972	3948.487504576
YGL086W	5359.5465399293	3077.4690915834	3023.9431844691	2386.3369486899	2203.6837321621	2303.994164377	3543.557983581	3627.3288153233	3410.3654519442
